        2
  0.63542094E+01  0.71082548E+01  0.11952595E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.19364862E+01  0.51200000E+00  0.10000000E+01  0.00000000E+00
  0.61636928E+01  0.58819281E+01  0.10061041E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.19610514E+01  0.51200000E+00  0.20000000E+01  0.00000000E+00
